,ANA1_instrbk_1,ANA1_shock_1,ANA1_shock_2,ANA1_shock_3,ANA1_shock_4,ANA1_shock_5,ANA1_shock_6,ANA1_shock_7,ANA1_shock_8,ANA1_shock_9,ANA2_instrbk_1,ANA2_shock_10,ANA2_shock_11,ANA2_shock_12,ANA2_shock_13,ANA2_shock_14,ANA2_shock_15,ANA2_shock_16,ANA2_shock_17,ANA2_shock_18,N_ANA1_instrbk_1,N_ANA1_shock_1,N_ANA1_shock_2,N_ANA1_shock_3,N_ANA1_shock_4,N_ANA1_shock_5,N_ANA1_shock_6,N_ANA2_instrbk_1,N_ANA2_shock_10,N_ANA2_shock_11,N_ANA2_shock_12,N_ANA2_shock_7,N_ANA2_shock_8,N_ANA2_shock_9,N_ANA3_instrbk_1,N_ANA3_shock_13,N_ANA3_shock_14,N_ANA3_shock_15,N_ANA3_shock_16,N_ANA3_shock_17,N_ANA3_shock_18,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,drift_16,drift_17,drift_18,drift_19,drift_20,drift_21,drift_22,constant,HYPER1_instrbk_1,HYPER1_shock_1,HYPER1_shock_2,HYPER1_shock_3,HYPER1_shock_4,HYPER1_shock_5,HYPER1_shock_6,HYPER1_shock_7,HYPER1_shock_8,HYPER1_shock_9,HYPER2_instrbk_1,HYPER2_shock_10,HYPER2_shock_11,HYPER2_shock_12,HYPER2_shock_13,HYPER2_shock_14,HYPER2_shock_15,HYPER2_shock_16,HYPER2_shock_17,HYPER2_shock_18,N_HYPER1_instrbk_1,N_HYPER1_shock_1,N_HYPER1_shock_2,N_HYPER1_shock_3,N_HYPER1_shock_4,N_HYPER1_shock_5,N_HYPER1_shock_6,N_HYPER2_instrbk_1,N_HYPER2_shock_10,N_HYPER2_shock_11,N_HYPER2_shock_12,N_HYPER2_shock_7,N_HYPER2_shock_8,N_HYPER2_shock_9,N_HYPER3_instrbk_1,N_HYPER3_shock_13,N_HYPER3_shock_14,N_HYPER3_shock_15,N_HYPER3_shock_16,N_HYPER3_shock_17,N_HYPER3_shock_18,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,drift_16,drift_17,drift_18,drift_19,drift_20,drift_21,drift_22,constant
915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16221653,0.11024052,-0.34760293,0.00054596248,-0.0060425604,8.958219e-05,1055.5793,726.65924,-0.06028531093416936,0.02695927314843558,0.01565752336763616,-0.052878392807989325,0.07187620456714627,-0.06610389469101267,0.03755072817499955,0.003943245524558575,-0.04407829005041661,0.0690229859400377,-0.07018084211459726,0.04715283585923815,-0.007874924830580943,-0.034116858572069204,0.06435122181413384,-0.0724087380549551,0.05551260990288736,-0.019485614896234797,-0.023256551759015844,0.05798399894824256,-0.07272888423818599,0.06240979571610292,1.0
918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09802486809714483,0.0,0.0,0.0,0.0,0.0,0.0,0.15759607,0.070983373,-0.34276439,0.00045260184,-0.0060374929,6.8942054e-05,1054.0876,725.08319,-0.06062382629686962,0.028083161520615272,0.013874536849810399,-0.05117973270472263,0.0713229982026384,-0.06754975880069733,0.041125282377690184,-0.0009104011444484324,-0.03960976189102735,0.06684771458451175,-0.07166984442009551,0.05245916256182388,-0.015657523367635727,-0.026394501309194924,0.059595745230887814,-0.07281294517316735,0.06161402122986068,-0.02975427149713379,-0.012082879606621631,0.0498683186876279,-0.07093157953305707,0.06820958860545837,1.0
921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6623927432386122,0.0,0.0,0.0,0.0,0.0,0.0,0.15100508,0.074728843,-0.32871348,0.00020770349,-0.0059027722,-7.1149906e-05,1056.6056,727.93853,-0.06095813189435358,0.02919924956270225,0.012082879606621579,-0.04942421417584311,0.07064599093438141,-0.06882679164607416,0.0445599426507736,-0.005760003275030469,-0.03491854372917669,0.064208513419747,-0.07255707086397908,0.05724135932854566,-0.023256551759015625,-0.018313309752350064,0.05391034073559292,-0.07192467731343304,0.0664809981534064,-0.03935474273160996,-0.0006069428768907726,0.04037067590374772,-0.0669676352157704,0.0717233030615353,1.0
924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0565320629163553,0.0,0.0,0.0,0.0,0.0,0.0,0.15690318,0.073328668,-0.37011562,0.00040661627,-0.0060835351,3.6588719e-05,1057.7304,729.4958,-0.06128820451218297,0.03030722727202346,0.010283671312770755,-0.04761378752500428,0.0698463578968166,-0.06993180146045633,0.04784302547271033,-0.010584016076429817,-0.030031010057770133,0.06112369876516413,-0.0728350718492516,0.06145164627954608,-0.03058291834468909,-0.009983148021821667,0.047383722989186056,-0.06975970178168489,0.07001603098928089,-0.04807143285267229,0.010884177098733142,0.02975427149713381,-0.06095813189435363,0.07283317518921306,1.0
927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1447176496874574,0.0,0.0,0.0,0.0,0.0,0.0,0.15699371,0.083343797,-0.35620603,0.00031901143,-0.0060934789,-1.8781126e-05,1059.8489,731.5656,-0.061614021229860795,0.03140678689861759,0.008478036361897694,-0.04575046405636161,0.06892548707551978,-0.0708620264248921,0.05096336293581357,-0.015361008440769194,-0.024974639074943475,0.05761467954226743,-0.07250151314059004,0.06504795759978259,-0.03755072817499951,-0.0015172649972992958,0.040117732886352134,-0.06635644823759422,0.07214829549873517,-0.055708592998408926,0.022103019165652688,0.018313309752349856,-0.053086632771985276,0.07150200706974363,1.0
930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102496290555133,0.0,0.0,0.0,0.0,0.0,0.0,0.16866947,0.11294293,-0.36604676,3.9830144e-05,-0.0062118516,9.6212678e-06,1061.228,733.52752,-0.06193555942242312,0.03249762303071553,0.006667103163904185,-0.043836313840101684,0.06788497689796569,-0.071615141570949,0.05391034073559264,-0.02006975815266481,-0.019777858198909492,0.05370580869459126,-0.07155919546375192,0.06799436182696027,-0.044078290050416274,0.006969245305142821,0.03222574843719989,-0.0617753265442544,0.0728350718492516,-0.062094717082681515,0.03276893345678607,0.006364845279967575,-0.04359357661963045,0.06777441346757883,1.0
933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0567021803356076,0.0,0.0,0.0,0.0,0.0,0.0,0.16486648,0.098410846,-0.36026646,0.00023178278,-0.006335387,-7.2968056e-05,1062.1576,734.67194,-0.06225279676201007,0.03357943267957075,0.004852003439768064,-0.04187346341268594,0.06672663345901277,-0.07218926459165013,0.056673934276931674,-0.02468934617081332,-0.014469884246201431,0.04942421417584315,-0.07001603098928101,0.07026142084992361,-0.05008907427615685,0.015361008440769151,0.023830915624589562,-0.05609765445561001,0.0720626005046466,-0.06708639327093388,0.042615102112476974,-0.00576000327503038,-0.03276893345678657,0.061775326544254563,1.0
936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.021911931683982,0.0,0.0,0.0,0.0,0.0,0.0,0.1533309,0.11326131,-0.35327963,8.0398217e-06,-0.0064296737,-0.00022415052,1061.7912,734.80051,-0.06256571121941633,0.03465191536361708,0.0030338715142875627,-0.03986409341436223,0.06545246738592296,-0.07258296054603978,0.05924474277428001,-0.029199249562702326,-0.00908055917183576,0.04479961067919778,-0.06788497689796566,0.07182648403068537,-0.05551260990288755,0.023543938056339836,0.01506422684267924,-0.04942421417584298,0.06984635789681651,-0.07057152454935703,0.05139521397975556,-0.01772522927066716,-0.020943347276134786,0.05370580869459114,1.0
939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0066694921475836,0.0,0.0,0.0,0.0,0.0,0.0,0.16114607,0.099870171,-0.37637522,0.00015934939,-0.0064409618,0.00030480273,1063.9535,737.01111,-0.06287428106562079,0.0357147731919297,0.0012138436071991597,-0.037810436166570156,0.06406469034835904,-0.07279524544561945,0.06161402122986072,-0.03357943267957077,-0.0036401822948896436,0.03986409341436227,-0.06518392658586873,0.07267391451145926,-0.060285310934169424,0.03140678689861733,0.00606247690061109,-0.0418734634126859,0.06623074635605672,-0.07247184606375864,0.05888962631707852,-0.029199249562702246,-0.008478036361897569,0.04383631384010189,1.0
942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0016060242497493,0.0,0.0,0.0,0.0,0.0,0.0,0.14634133,0.11938075,-0.40896265,0.0002183486,-0.0063197065,4.0696641e-05,1063.278,736.29741,-0.06317848487329557,0.03676771094696712,-0.0006069428768900947,-0.035714773191929734,0.06256571121941636,-0.07282558871369095,0.0637737101811167,-0.03781043616657007,0.0018206600472725888,0.03465191536361716,-0.06193555942242318,0.07279524544561945,-0.06435122181413364,0.03884265922519547,-0.003033871514287429,-0.03357943267957093,0.06128820451218306,-0.07274468269680184,0.06491085936371978,-0.039864093414362076,0.004246240298427944,0.03249762303071574,1.0
945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0002466400148913,0.0,0.0,0.0,0.0,0.0,0.0,0.14543547,0.12195516,-0.39344987,0.00037149436,-0.0062099706,-0.00020032348,1061.5497,734.59791,-0.06347830151829385,0.037810436166570115,-0.0024273500593094233,-0.03357943267957085,0.06095813189435364,-0.07267391451145927,0.0657164631162027,-0.04187346341268575,0.0072712664584154854,0.029199249562702447,-0.05816715032310355,0.07218926459165019,-0.06766267345521038,0.04575046405636161,-0.012082879606621383,-0.02468934617081373,0.055117755989537394,-0.07138390741406613,0.06930828632199991,-0.049424214175842786,0.016840813482616627,0.020069758152665026,1.0
948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.13164911,0.10718481,-0.42964003,0.0005509674,-0.0061582351,-0.00031275787,1061.9382,734.48455,-0.06377371018111673,0.03884265922519554,-0.0042462402984280775,-0.031406786898617686,0.05924474277428005,-0.07234060192758111,0.06743567146426799,-0.04575046405636144,0.012680993089721072,0.023543938056340006,-0.05391034073559291,0.0708620264248922,-0.07018084211459712,0.05203628951098388,-0.02094334727613503,-0.015361008440769623,0.047843025472710854,-0.0684200788575601,0.07197190142804562,-0.05761467954226712,0.028920975824235688,0.006969245305143603,1.0
951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.14223532,0.12203045,-0.37740512,0.00064839416,-0.0063193651,-8.6607842e-05,1061.8212,734.23976,-0.06406469034835903,0.03986409341436225,-0.006062476900610956,-0.02919924956270229,0.057428517922637666,-0.07182648403068534,0.06892548707551975,-0.04942421417584305,0.01801942592254019,0.017725229270667126,-0.04920087296236091,0.06882679164607416,-0.07187620456714629,0.05761467954226731,-0.02947701639437028,-0.005760003275030647,0.03960976189102718,-0.0639197550967773,0.0728350718492516,-0.06420851341974677,0.04011773288635191,-0.006364845279967522,1.0
954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.15086472,0.10172982,-0.3662178,0.00034137574,-0.0060698892,-3.2997031e-05,1060.277,732.26328,-0.06435122181413369,0.04087445502228656,-0.007874924830581142,-0.02695927314843562,0.05551260990288737,-0.07113284578723346,0.07018084211459727,-0.05287839280798927,0.02325655175901565,0.011783505625243945,-0.04407829005041662,0.06610389469101269,-0.07272888423818599,0.062409795716102945,-0.03755072817499949,0.003943245524558397,0.03058291834468906,-0.057983998948242396,0.07187620456714629,-0.06902298594003754,0.05008907427615699,-0.019485614896234762,1.0
957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.15256458,0.11430325,-0.3466386,0.00011442306,-0.006105833,-9.7948099e-05,1060.746,733.1675,-0.06463328468147492,0.041873463412685843,-0.009682451420747352,-0.024689346170813527,0.05350034430635762,-0.0702614208499237,0.07119746629958836,-0.056097654455609734,0.028362926959253947,0.005760003275030861,-0.0385856037681046,0.06272054056521525,-0.07272888423818599,0.06635644823759401,-0.04503850097437418,0.013576499268182178,0.020943347276135508,-0.05074610842926571,0.06911928654702137,-0.07192467731343291,0.05853042051884395,-0.0319533143960542,1.0
960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.15205749,0.096017652,-0.38993697,0.00047160835,-0.0062714016,-0.00013451896,1061.0546,732.85769,-0.06491085936371985,0.0428608411027274,-0.011483927079050448,-0.022391990418586805,0.05139521397975578,-0.06921438722466652,0.07197190142804563,-0.05906769726120653,0.033309842976380746,-0.00030347407264040473,-0.032768933456786505,0.058710533033255345,-0.07187620456714633,0.06940098220890813,-0.05182349610043226,0.02296876172172006,0.010884177098733407,-0.04236862331263359,0.06463328468147503,-0.07283317518921306,0.06518392658586851,-0.04335008260298532,1.0
963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.15049433,0.11625595,-0.36426447,0.00024320727,-0.0060935914,-0.00010739414,1061.6998,734.16387,-0.06518392658586866,0.04383631384010165,-0.013278225994888575,-0.020069758152664898,0.04920087296236088,-0.06799436182696042,0.07250151314059003,-0.06177532654425431,0.03806948775883575,-0.006364845279967611,-0.026677118789780952,0.05411393687863118,-0.07018084211459731,0.07150200706974358,-0.05779984095561956,0.03195331439605448,0.0006069428768899875,-0.03303967500538977,0.05853042051884382,-0.0717233030615353,0.06984635789681659,-0.05329395113780856,1.0
