,ANA1_instrbk_1,ANA1_shock_1,ANA1_shock_2,ANA1_shock_3,ANA1_shock_4,ANA1_shock_5,ANA1_shock_6,ANA1_shock_7,ANA1_shock_8,ANA1_shock_9,ANA2_instrbk_1,ANA2_shock_10,ANA2_shock_11,ANA2_shock_12,ANA2_shock_13,ANA2_shock_14,ANA2_shock_15,ANA2_shock_16,ANA2_shock_17,ANA2_shock_18,N_ANA1_instrbk_1,N_ANA1_shock_1,N_ANA1_shock_2,N_ANA1_shock_3,N_ANA1_shock_4,N_ANA1_shock_5,N_ANA1_shock_6,N_ANA2_instrbk_1,N_ANA2_shock_10,N_ANA2_shock_11,N_ANA2_shock_12,N_ANA2_shock_7,N_ANA2_shock_8,N_ANA2_shock_9,N_ANA3_instrbk_1,N_ANA3_shock_13,N_ANA3_shock_14,N_ANA3_shock_15,N_ANA3_shock_16,N_ANA3_shock_17,N_ANA3_shock_18,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,drift_16,drift_17,drift_18,drift_19,drift_20,drift_21,drift_22,constant,HYPER1_instrbk_1,HYPER1_shock_1,HYPER1_shock_2,HYPER1_shock_3,HYPER1_shock_4,HYPER1_shock_5,HYPER1_shock_6,HYPER1_shock_7,HYPER1_shock_8,HYPER1_shock_9,HYPER2_instrbk_1,HYPER2_shock_10,HYPER2_shock_11,HYPER2_shock_12,HYPER2_shock_13,HYPER2_shock_14,HYPER2_shock_15,HYPER2_shock_16,HYPER2_shock_17,HYPER2_shock_18,N_HYPER1_instrbk_1,N_HYPER1_shock_1,N_HYPER1_shock_2,N_HYPER1_shock_3,N_HYPER1_shock_4,N_HYPER1_shock_5,N_HYPER1_shock_6,N_HYPER2_instrbk_1,N_HYPER2_shock_10,N_HYPER2_shock_11,N_HYPER2_shock_12,N_HYPER2_shock_7,N_HYPER2_shock_8,N_HYPER2_shock_9,N_HYPER3_instrbk_1,N_HYPER3_shock_13,N_HYPER3_shock_14,N_HYPER3_shock_15,N_HYPER3_shock_16,N_HYPER3_shock_17,N_HYPER3_shock_18,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,drift_16,drift_17,drift_18,drift_19,drift_20,drift_21,drift_22,constant
864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000443602244121239,-0.0011123851062466365,0.0037336429436682535,9.649976644289379e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15551591,-0.022351841,-0.31622816,0.0067794231,0.0016701958,0.0082542238,1113.3369,792.26255,-0.05583602224159319,0.011714907223108978,0.03799417597895193,-0.06958017527704546,0.06797668376219894,-0.033948561061292105,-0.01627290192612577,0.058732249816440874,-0.0731765279265402,0.05271586807592729,-0.007109930676993266,-0.04188741782352461,0.07090462020488932,-0.06610057635462052,0.029766797735553706,0.020765635256560257,-0.06139293567566328,0.0727360288263339,-0.049384300486697945,0.0024764402347662103,0.04561267301190587,-0.07194470694892399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016029265238832829,-0.0008966619422813998,-0.00010507513671558816,0.008174165295638145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15070922,-0.0016784859,-0.30960426,0.0065478601,0.0021702287,0.008635558,1114.0652,793.08345,-0.05623538678180746,0.012935724877224544,0.03639331919887963,-0.06875932239224611,0.06907638851463174,-0.03719673204619524,-0.012020438567509773,0.055634844845957925,-0.07331767443942462,0.05682690469322181,-0.013848935406828992,-0.03558406635969201,0.06843122254464017,-0.06938237003258035,0.03799417597895172,0.011103223352570836,-0.055025375253910554,0.07330002616971788,-0.05740930366003815,0.014759923614534636,0.034769103388455805,-0.06809214162159913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5807516824564404e-05,-0.000443602244121239,-0.0011123851062466365,0.01118142973598469,9.649976644289379e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15596202,-0.0014211196,-0.31402125,0.0064815103,0.0020966176,0.0083664453,1115.2271,794.96228,-0.05663074061469869,0.014152852293970538,0.0347691033884557,-0.06786001387326433,0.07005294764765536,-0.04034941955341524,-0.007725979610121504,0.052283590838858765,-0.0730354720084614,0.060532890286760746,-0.020468512928123454,-0.02891557422207356,0.06513384120974365,-0.07169541062412325,0.04561267301190568,0.0012383967591270077,-0.04752560053547798,0.07217347925604158,-0.0639593770561803,0.02662333352595819,0.02283482864654773,-0.06189585171700312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0887110626461655e-05,-0.00016029265238832829,-0.0008966619422813998,0.0037336429436682535,0.008174165295638145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15572643,0.0056860432,-0.30742973,0.0062670391,0.0020757179,0.0086415831,1115.4227,794.29081,-0.05702205554363476,0.015365942257468497,0.03312257104963513,-0.06688327584743423,0.07090462020488927,-0.04339853067933727,-0.003404528531105791,0.04869377879853367,-0.07233155011933748,0.06380740931857311,-0.026911578877214962,-0.021950369163912888,0.061052180129020715,-0.0730074022418212,0.05250019749868611,-0.008649006133780526,-0.03904792854444566,0.06938237003258034,-0.06886623961824181,0.037729032466428454,0.010184226416822682,-0.053569112902363505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5807516824564404e-05,-0.000443602244121239,-0.00010507513671558816,0.01118142973598469,9.649976644289379e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15323409,0.015550246,-0.29538217,0.0059232519,0.0023075891,0.0085089359,1115.4189,794.23665,-0.05740930366003815,0.01657464870362395,0.031454779008223445,-0.06583022279056186,0.07162988787093148,-0.04633623839943175,0.0009288168904830403,0.044881788213962874,-0.07120997333889284,0.06662712165965996,-0.03312257104963487,-0.014759923614535111,0.056235386781807485,-0.07330002616971788,0.058546372410750204,-0.018378735364268838,-0.029766797735553675,0.06499107083199372,-0.07200382680190669,0.04776094769775491,-0.0027858545108791445,-0.04339853067933774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0887110626461655e-05,-0.00016029265238832829,-0.0011123851062466365,0.0037336429436682535,0.008174165295638145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15576257,0.016318283,-0.30372896,0.005693607,0.0020537834,0.0081328711,1116.0149,796.27942,-0.05779245734537639,0.01777862681884982,0.02976679773555364,-0.06470205625528812,0.07222745767812846,-0.04915500166011411,0.005258917320531551,0.04086501232386505,-0.06967721784560807,0.06897192895385337,-0.03904792854444527,-0.007418021275504317,0.050741460410769317,-0.07256919663886108,0.06365430388991743,-0.02777341540289686,-0.01987317870996097,0.059100859730600815,-0.07329152935970613,0.05643356680568542,-0.015668543315167628,-0.03173417545184552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5807516824564404e-05,-0.0008966619422813998,-0.00010507513671558816,0.01118142973598469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17348574,0.025728836,-0.33166993,0.0058022717,0.0019896086,0.0081866654,1117.2071,797.07534,-0.058171489273131795,0.01897753313843306,0.02805971066140485,-0.0635000635000953,0.07269626431160742,-0.05184758473652119,0.009570644761896462,0.03666177875533845,-0.06774213403502846,0.07082511787495431,-0.04463655365020248,-2.1555448988041774e-16,0.04463655365020302,-0.07082511787495444,0.06774213403502839,-0.036661778755338076,-0.00957064476189715,0.0518475847365215,-0.07269626431160744,0.06350006350009507,-0.028059710661404207,-0.018977533138433478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0887110626461655e-05,-0.000443602244121239,-0.0011123851062466365,0.0037336429436682535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15959182,0.038163807,-0.31562511,0.006422763,0.0021794356,0.0085642237,1116.9421,796.25796,-0.058546372410750384,0.020171025644516522,0.026334613478603542,-0.0622256160205219,0.0730354720084614,-0.05440707580651316,0.013848935406828761,0.032291265899102,-0.06541589541604845,0.07217347925604153,-0.04984025248944554,0.007418021275503888,0.037994175978952334,-0.06809214162159931,0.07074435272768415,-0.044881788213962534,0.0009288168904829685,0.04339853067933751,-0.07023332489561901,0.06875932239224605,-0.039570646219696894,-0.005567686067860212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016029265238832829,-0.0008966619422813998,-0.00010507513671558816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17578343,0.039439427,-0.30931216,0.0062356924,0.0021072713,0.0076257526,1115.2649,794.98787,-0.05891708002156987,0.021358763863668064,0.024592613439753757,-0.060880167984261324,0.07324447604770201,-0.05682690469322183,0.018078842265138062,0.02777341540289726,-0.06271193409313701,0.0730074022418212,-0.05461415062177877,0.014759923614534688,0.0308943085892049,-0.06440842712846216,0.07261284747420663,-0.05228359083885846,0.011409167001004833,0.033948561061292716,-0.06596598766192491,0.07206166282108276,-0.0498402524894453,0.008033800189923904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5807516824564404e-05,-0.000443602244121239,-0.0011123851062466365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1954562,0.034310745,-0.33363685,0.0063699889,0.0022991475,0.0070622686,1117.632,796.93252,-0.05928358566672651,0.022540408964009113,0.022834828646547612,-0.05946525457193006,0.07332290382832297,-0.05910085973060055,0.022245587384233767,0.02312884118232334,-0.05964586320704068,0.07332094279291716,-0.058917080021569895,0.021950369163912724,0.02342244132907008,-0.05982540835179213,0.07331767443942462,-0.05873224981644092,0.021654759566810528,0.023715623851874736,-0.060003886804881106,0.07331309882612036,-0.058546372410750336,0.021358763863668175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0887110626461655e-05,-0.00016029265238832829,-0.0008966619422813998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12364902,0.057102708,-0.33748946,0.0063684776,0.0020366785,0.0085988417,1118.1675,798.05636,-0.05964586320704066,0.02371562385187466,0.021062387332112558,-0.057982490225399044,0.07327061553355288,-0.06122310370868159,0.026334613478603535,0.018378735364269004,-0.056235386781807464,0.07311186605381693,-0.0627119340931368,0.02891557422207364,0.01566854331516761,-0.05440707580651317,0.07284753831597383,-0.06411020439314281,0.03145477900822344,0.012935724877224556,-0.0525001974986861,0.07247801402635447,-0.06541589541604835,0.033948561061292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5807516824564404e-05,-0.000443602244121239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13721053,0.018880924,-0.34292547,0.0059991785,0.0018916808,0.0085224475,1117.3379,796.41359,-0.060003886804881154,0.02488407326797798,0.01927642713685558,-0.05643356680568578,0.07308770438011286,-0.06318818885761052,0.03033163478835092,0.013544771592096855,-0.05250019749868604,0.07238166228248322,-0.06596598766192482,0.03558406635969186,0.00772597961012129,-0.04822908309704943,0.07120997333889278,-0.06831941303895323,0.0406075779567694,0.001857484734844503,-0.04364770060098755,0.06958017527704541,-0.07023332489561893,0.045369852245924255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0887110626461655e-05,-0.00016029265238832829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13839394,0.035639946,-0.31444481,0.0061018617,0.0022916842,0.0087968691,1114.9511,795.36085,-0.06035763092600793,0.02604542388305142,0.01747809437826893,-0.0548202516625105,0.07277449645203504,-0.06499107083199376,0.034222686989107416,0.008649006133780696,-0.048461862987176,0.07113553622808773,-0.0686511791822085,0.04188741782352468,-0.0003096129906932667,-0.04137769060197178,0.06843122254464017,-0.07128314077036003,0.048924826396045215,-0.009263595230590973,-0.03367382982800483,0.06470205625528816,-0.07284753831597383,0.05522951773860978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5807516824564404e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16346102,0.019521823,-0.30436865,0.0058416317,0.0021911856,0.0087785838,1112.2447,790.87728,-0.060707070341393186,0.027199344392936958,0.015668543315167795,-0.05314438561771801,0.07233155011933748,-0.06662712165965996,0.03799417597895199,0.0037137772442133645,-0.04414370128980171,0.06938237003258033,-0.07074435272768421,0.04776094769775495,-0.008341477526447186,-0.033948561061292,0.06455581720948457,-0.07294735804933358,0.056235386781807346,-0.020171025644516286,-0.022834828646547473,0.05798249022539903,-0.07317652792654021,0.06318818885761046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0887110626461655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16108589,-0.0072806923,-0.29216557,0.0053978919,0.0023807929,0.0087667343,1113.9998,792.98805,-0.06105218012902068,0.02834550561309894,0.01384893540682896,-0.05140788086486659,0.07175965504259278,-0.06809214162159914,0.04163292537188944,-0.0012383967591268368,-0.03957064621969751,0.0671346599205248,-0.07222745767812846,0.05314438561771803,-0.01627290192612563,-0.026045423883051467,0.05964586320704086,-0.07328172575605148,0.06238883540595256,-0.030613244607038292,-0.011409167001005346,0.04961271878738059,-0.07120997333889285,0.06897192895385335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14959643,0.014160317,-0.30592235,0.0054029139,0.0023400229,0.0087162856,1114.5285,794.62407,-0.06139293567566319,0.02948358057253215,0.012020438567509876,-0.04961271878738042,0.07105983076516412,-0.06938237003258028,0.04512622253196413,-0.0061849202420939985,-0.034769103388455735,0.06440842712846216,-0.07308770438011286,0.05798249022539889,-0.024008383523269488,-0.01777862681885006,0.05378004572152962,-0.07228014827905299,0.0672585575480173,-0.040349419553415165,0.00030961299069296133,0.03983094906269477,-0.06700956527684798,0.07238166228248322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14233242,-0.0081564392,-0.31638299,0.0061839397,0.0024355059,0.0087286516,1113.5653,793.0394,-0.061729312678637946,0.030613244607038455,0.010184226416822557,-0.047760947697755136,0.07023332489561898,-0.07049449489477715,0.04846186298717592,-0.011103223352570668,-0.029766797735553626,0.061223103708681656,-0.07331767443942462,0.06222561602052184,-0.03145477900822322,-0.009263595230591205,0.04705236826687923,-0.0699608846398433,0.07074435272768415,-0.04915500166011415,0.01202043856750959,0.028915574222073855,-0.060707070341393214,0.07330002616971788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
