,ANA1_instrbk_1,ANA1_shock_1,ANA1_shock_2,ANA1_shock_3,ANA1_shock_4,ANA1_shock_5,ANA1_shock_6,ANA1_shock_7,ANA1_shock_8,ANA1_shock_9,ANA2_instrbk_1,ANA2_shock_10,ANA2_shock_11,ANA2_shock_12,ANA2_shock_13,ANA2_shock_14,ANA2_shock_15,ANA2_shock_16,ANA2_shock_17,ANA2_shock_18,N_ANA1_instrbk_1,N_ANA1_shock_1,N_ANA1_shock_2,N_ANA1_shock_3,N_ANA1_shock_4,N_ANA1_shock_5,N_ANA1_shock_6,N_ANA2_instrbk_1,N_ANA2_shock_10,N_ANA2_shock_11,N_ANA2_shock_12,N_ANA2_shock_7,N_ANA2_shock_8,N_ANA2_shock_9,N_ANA3_instrbk_1,N_ANA3_shock_13,N_ANA3_shock_14,N_ANA3_shock_15,N_ANA3_shock_16,N_ANA3_shock_17,N_ANA3_shock_18,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,drift_16,drift_17,drift_18,drift_19,drift_20,drift_21,drift_22,constant,HYPER1_instrbk_1,HYPER1_shock_1,HYPER1_shock_2,HYPER1_shock_3,HYPER1_shock_4,HYPER1_shock_5,HYPER1_shock_6,HYPER1_shock_7,HYPER1_shock_8,HYPER1_shock_9,HYPER2_instrbk_1,HYPER2_shock_10,HYPER2_shock_11,HYPER2_shock_12,HYPER2_shock_13,HYPER2_shock_14,HYPER2_shock_15,HYPER2_shock_16,HYPER2_shock_17,HYPER2_shock_18,N_HYPER1_instrbk_1,N_HYPER1_shock_1,N_HYPER1_shock_2,N_HYPER1_shock_3,N_HYPER1_shock_4,N_HYPER1_shock_5,N_HYPER1_shock_6,N_HYPER2_instrbk_1,N_HYPER2_shock_10,N_HYPER2_shock_11,N_HYPER2_shock_12,N_HYPER2_shock_7,N_HYPER2_shock_8,N_HYPER2_shock_9,N_HYPER3_instrbk_1,N_HYPER3_shock_13,N_HYPER3_shock_14,N_HYPER3_shock_15,N_HYPER3_shock_16,N_HYPER3_shock_17,N_HYPER3_shock_18,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,drift_16,drift_17,drift_18,drift_19,drift_20,drift_21,drift_22,constant
1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.09251394,0.061940238,-0.52600062,0.0021606298,0.0020956104,-0.002233054,1059.4958,706.00931,-0.06967183461943459,0.06045509337383098,-0.04598620208264674,0.027522172914973653,-0.006667103163903994,-0.014767183725573592,0.03491854372917645,-0.05203628951098418,0.064633284681475,-0.07161514157094907,0.07237529821855497,-0.06684771458451177,0.055512609902887367,-0.0393547427316104,0.01977785819890931,0.0015172649972995812,-0.02268057294056612,0.041873463412686135,-0.057428517922637895,0.06799436182696054,-0.07265306754591255,0.07099990124999131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.087226971,0.076476957,-0.52503665,0.00088878754,0.0024541012,-0.0024761657,1060.9114,707.01563,-0.0698463578968166,0.061123698765164144,-0.04738372298918615,0.02975427149713388,-0.009682451420747333,-0.011184149168805581,0.03113270293019005,-0.048525740062997945,0.06193555942242318,-0.07026142084992372,0.07281989902991061,-0.06940098220890806,0.06028531093416927,-0.046221141776139035,0.0283629269592539,-0.008176551569802385,-0.012680993089721784,0.032497623030715725,-0.04964669737172161,0.0627205405652153,-0.07064599093438145,0.07277249076012995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995055473678442,9.649976644289379e-08,0.0,0.0,0.0,0.0,0.0,-0.066345981,-0.051553421,-0.3613137,0.0037598249,0.0023523898,-0.002264683,1059.9833,706.65244,-0.07001603098928093,0.06177532654425426,-0.048751632006466636,0.031953314396054325,-0.012680993089721098,-0.0075731613805540615,0.027240959486883397,-0.04479961067919797,0.058889626317078794,-0.06842007885756007,0.07265306754591257,-0.07126085080484736,0.06435122181413351,-0.05245916256182387,0.036505422556956504,-0.017725229270666675,-0.0024273500593097125,0.022391990418587283,-0.040622918075389564,0.05570859299840961,-0.06648099815340684,0.07210607389207453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7532662952288816,0.008174165295638145,0.0,0.0,0.0,0.0,0.0,-0.081235303,0.041505042,-0.35710021,0.0028378677,0.0025831599,-0.0022193475,1058.0382,705.52046,-0.07018084211459727,0.06240979571610296,-0.050089074276157185,0.034116858572069204,-0.01565752336763616,-0.0039432455245585665,0.02325655175901577,-0.040874455022286565,0.05551260990288732,-0.06610389469101267,0.07187620456714623,-0.0724087380549551,0.06766267345521047,-0.05798399894824225,0.04407829005041646,-0.026959273148435593,0.007874924830581156,0.011783505625243757,-0.030582918344688848,0.04715283585923814,-0.06028531093416928,0.06902298594003756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16917460359785502,0.01118142973598469,0.0,0.0,0.0,0.0,0.0,-0.071653627,0.065796727,-0.30002984,0.0016592986,0.0026450289,-0.0021780711,1059.7792,706.65997,-0.07034077982815407,0.06302693005165666,-0.05139521397975564,0.03624250042302777,-0.01860687565819435,-0.0003034740726407884,0.019193033318063955,-0.03676771094696719,0.051823496100432756,-0.06332894289950519,0.07049583302375326,-0.07283317518921306,0.07018084211459719,-0.0627205405652153,0.05096336293581352,-0.035714773191929595,0.01801942592253987,0.0009104011444488962,-0.01977785819890933,0.03729036829272423,-0.052248179557604,0.06362655813675602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10827251999647726,0.0037336429436682535,0.0,0.0,0.0,0.0,0.0,-0.07368731,-0.029963819,-0.33328423,0.0030262022,0.0024393236,-0.0020122527,1058.5752,705.77717,-0.07049583302375322,0.0636265581367559,-0.052669234860922905,0.038327878454590965,-0.02152393054005573,0.003337055870680634,0.015064226842679189,-0.032497623030715656,0.047843025472710424,-0.06011448192535346,0.06852354320564684,-0.07252992157172287,0.07187620456714625,-0.06660439394127399,0.05705320700911535,-0.043836313840101455,0.027802908550765882,-0.00998314802182142,-0.008478036361898082,0.02639450130919474,-0.042615102112477446,0.05609765445560989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1403942813757226,-0.00010507513671558816,9.649976644289379e-08,0.0,0.0,0.0,0.0,-0.060510533,-0.034159854,-0.31113208,0.0031186535,0.0020799716,-0.0020965909,1057.18,703.97738,-0.07064599093438137,0.0642085134197468,-0.05391034073559266,0.04037067590374703,-0.024403624653017247,0.006969245305142875,0.010884177098733336,-0.028083161520615466,0.0435935766196306,-0.056482820448454936,0.06597589544464103,-0.07150200706974366,0.07272888423818598,-0.06958275793546313,0.06225279676200982,-0.051179732704722335,0.037029361039661264,-0.020652507749621796,0.003033871514287126,0.014767183725573958,-0.03168032563680833,0.046688609864213394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09232501836064465,-0.0011123851062466365,0.008174165295638145,0.0,0.0,0.0,0.0,-0.073685823,0.069785026,-0.3000883,0.0015813419,0.0024831583,-0.0020766199,1058.2871,705.98725,-0.0707912431329575,0.06477263425774232,-0.05511775598953712,0.04236862331263324,-0.027240959486883307,0.010584016076429828,0.006667103163904092,-0.023543938056339756,0.039099040363312625,-0.05245916256182401,0.06287428106562078,-0.06975970178168489,0.07272888423818598,-0.07161514157094905,0.0664809981534066,-0.057614679542267455,0.04551393178975933,-0.030858078489695743,0.014469884246201213,0.0027306344890717354,-0.019777858198909346,0.035714773191929644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04302660452825069,-0.0008966619422813998,0.01118142973598469,9.649976644289379e-08,0.0,0.0,0.0,-0.059073118,0.049398213,-0.2983724,0.0019094754,0.0026721044,-0.0018391904,1059.945,706.19646,-0.07093157953305695,0.06531876396151974,-0.05629072606307752,0.04431950104980301,-0.030031010057770154,0.014172333565760179,0.0024273500593093742,-0.018900118543690798,0.034384685431520394,-0.04807143285267226,0.059244742774279935,-0.06732041342650931,0.07187620456714629,-0.07267391451145927,0.06967183461943462,-0.06302693005165665,0.0530866327719849,-0.04037067590374683,0.02554391923868595,-0.009381586729721449,-0.0072712664584159824,0.023543938056339617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015347198635884768,-0.000443602244121239,0.0037336429436682535,0.008174165295638145,0.0,0.0,0.0,-0.053604169,-0.10490125,-0.19112295,0.0052852906,0.0018691767,-0.0020195757,1057.1457,703.93282,-0.07106699038961199,0.06584675083904257,-0.05742851792263763,0.0462211417761393,-0.03276893345678616,0.017725229270667005,-0.0018206600472725977,-0.014172333565760292,0.029477016394370448,-0.04335008260298594,0.055117755989537366,-0.06420851341974688,0.07018084211459724,-0.07274468269680184,0.07177551656721205,-0.06732041342650923,0.059595745230887676,-0.04897667760853818,0.0359789491095778,-0.021233823220526124,0.005457429654249876,0.01058401607643057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004347046444287368,-0.00016029265238832829,-0.00010507513671558816,0.01118142973598469,0.0,0.0,0.0,-0.070926035,0.067671654,-0.1991058,0.0014673243,0.0026388819,-0.0018510408,1056.0859,703.51596,-0.07119746629958838,0.06635644823759416,-0.05853042051884395,0.04807143285267217,-0.035449977256246906,0.02123382322052624,-0.006062476900610664,-0.00938158672972168,0.024403624653017354,-0.03832787845459117,0.05052797295667572,-0.06045509337383112,0.06766267345521054,-0.07182648403068544,0.0727592182882304,-0.07041891767159512,0.06491085936371978,-0.05648282044845479,0.04551393178975891,-0.03249762303071522,0.018019425922539835,-0.002730634489071129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009528597582711175,-4.5807516824564404e-05,-0.0011123851062466365,0.0037336429436682535,9.649976644289379e-08,0.0,0.0,-0.036500252,0.011300899,-0.33767629,0.0025703043,0.0023271763,-0.0016751468,1060.3029,706.521,-0.07132299820263839,0.06684771458451172,-0.059595745230887585,0.049868318687627776,-0.03806948775883555,0.02468934617081333,-0.010283671312770547,-0.0045491613564284305,0.019193033318064222,-0.033039675005390186,0.04551393178975951,-0.05609765445561,0.06435122181413384,-0.06993180146045645,0.07260759016845311,-0.0722674424130617,0.06892548707551963,-0.062720540565215,0.0539103407355924,-0.04286084110272701,0.030031010057769675,-0.01595376647570057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.334004140420298e-05,-1.0887110626461655e-05,-0.0008966619422813998,-0.00010507513671558816,0.008174165295638145,0.0,0.0,-0.049579255,-0.047432925,-0.18044649,0.0027857549,0.0022337885,-0.0018411704,1058.0254,704.90897,-0.07144357738172995,0.0673204134265093,-0.06062382629686964,0.05160980302010011,-0.040622918075389196,0.02808316152061536,-0.014469884246201057,0.0003034740726406725,0.013874536849810258,-0.02752217291497376,0.04011773288635212,-0.05117973270472251,0.060285310934169396,-0.06708639327093419,0.07132299820263838,-0.07283317518921306,0.07155919546375188,-0.06754975880069744,0.060958131894353604,-0.05203628951098402,0.0411252823776905,-0.028642200009878906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000443602244121239,-0.0011123851062466365,0.01118142973598469,9.649976644289379e-08,0.0,-0.035982036,0.072046182,-0.21939901,0.0010631769,0.002761145,-0.0013467616,1057.9273,704.79399,-0.0715591954637519,0.06777441346757879,-0.061614021229860795,0.05329395113780856,-0.043105836017289414,0.03140678689861762,-0.018606875658194334,0.005154761291027597,0.008478036361897746,-0.021813664198382716,0.034384685431520415,-0.04575046405636156,0.055512609902887505,-0.06332894289950522,0.06892548707551989,-0.0721060738920745,0.07275921828823041,-0.07086202642489209,0.06648099815340659,-0.05976969608092504,0.05096336293581348,-0.0403706759037468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016029265238832829,-0.0008966619422813998,0.0037336429436682535,0.008174165295638145,0.0,-0.051351978,-0.096628728,-0.17178995,0.0046102534,0.002251389,-0.0022438746,1058.9854,705.73713,-0.07166984442009555,0.06820958860545855,-0.06256571121941631,0.0549188920264784,-0.0455139317897592,0.03465191536361705,-0.02268057294056569,0.009983148021821498,0.003033871514287616,-0.015953766475701337,0.028362926959254096,-0.039864093414362284,0.050089074276157185,-0.05871053303325551,0.06545246738592311,-0.07009904502104325,0.07250151314059006,-0.07258296054603977,0.07034077982815393,-0.0658467508390424,0.05924474277427978,-0.05074610842926548,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5807516824564404e-05,-0.000443602244121239,-0.00010507513671558816,0.01118142973598469,0.0,-0.039753288,0.031086305,-0.11830511,0.0019898195,0.0023342417,-0.0015128255,1056.0068,703.99265,-0.07177551656721211,0.06862581796665924,-0.06347830151829384,0.05648282044845478,-0.047843025472710236,0.03781043616657009,-0.026677118789780817,0.01476718372557348,-0.0024273500593092402,-0.009983148021821904,0.022103019165652906,-0.03357943267957091,0.044078290050416635,-0.05329395113780876,0.06095813189435376,-0.06684771458451187,0.0707912431329576,-0.07267391451145928,0.07244092085625696,-0.07009904502104304,0.06571646311620243,-0.05942075978274104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0887110626461655e-05,-0.00016029265238832829,-0.0011123851062466365,0.0037336429436682535,9.649976644289379e-08,-0.011610558,-0.051150336,-0.16620225,0.0032247214,0.0024345248,-0.00093060513,1058.8631,705.49986,-0.07187620456714625,0.06902298594003761,-0.06435122181413368,0.0579839989482423,-0.05008907427615727,0.04087445502228647,-0.03058291834468889,0.019485614896235105,-0.007874924830581217,-0.0039432455245583435,0.015657523367636164,-0.026959273148435808,0.037550728174999465,-0.0471528358592383,0.05551260990288718,-0.06240979571610294,0.06766267345521056,-0.07113284578723343,0.07272888423818599,-0.07240873805495515,0.0701808421145973,-0.06610389469101267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
